,train_loss,validate_loss,validate_accuracy
0,0.7549455238967514,3.6600219500738844,9.61
1,0.38932779599037276,0.38924667235072846,90.08
2,0.35901209920385607,0.33557796793226063,91.36
3,0.3469340783802674,0.32227739700029584,91.72
4,0.3404942618000653,0.3161555257302333,91.99
5,0.3356581549848287,0.31080603925344935,92.04
6,0.3327092712667226,0.3075012089021328,92.41
7,0.32941911824825615,0.30382943786269834,92.53
8,0.3276220407340651,0.30327763132230134,92.41
9,0.3254634691443462,0.3013673881460745,92.45
10,0.3243444480663747,0.3002300003211391,92.38
11,0.3224155012777697,0.29973577177215577,92.58
12,0.32050674283088093,0.29565691343470973,92.54
13,0.31869053003918746,0.2956169831574248,92.63
14,0.31683070518025447,0.2938595101454663,92.77
15,0.314758016292196,0.295336408557161,92.6
16,0.31300786044372997,0.2901243184869958,92.87
17,0.3110298820917818,0.28839106213702126,92.78
18,0.30965711318647116,0.2872470430496911,92.95
19,0.3078151944549452,0.28362404995642926,93.15
20,0.3060639968467695,0.28348731344029476,92.99
21,0.30512403454349435,0.28413785238329503,93.02
22,0.3040831464856926,0.27978201313914064,93.18
23,0.30278574386744267,0.2816935620236018,93.26
24,0.3018080330708361,0.2804735302447658,93.11
25,0.3012682157312366,0.280973215084367,92.95
26,0.30040244013683876,0.2825585874183489,93.2
27,0.3004217166123013,0.2783676167524925,93.29
28,0.29967441457819205,0.2759572652974949,93.38
29,0.29933912151422437,0.27819021388683024,93.22
30,0.29921898287299825,0.2815463270227817,93.07
31,0.2991082662694525,0.277644747069695,93.39
32,0.29821737287429095,0.27523148558060195,93.31
33,0.2983604267894276,0.27583723326349496,93.24
34,0.29811636004988423,0.27566397962501704,93.29
35,0.2977508420364605,0.2763806469768514,93.3
36,0.29822955017622343,0.2785717557916691,93.35
37,0.2973129147295525,0.27598648595002667,93.43
38,0.2974759817984432,0.278150817982569,93.17
39,0.2975676444605942,0.27555508846176063,93.38
40,0.2967204302091268,0.27448016821839116,93.26
41,0.29689971935846593,0.27878051795674913,93.35
42,0.2968109305911011,0.27470707304617387,93.31
43,0.2969154483861509,0.27631947751477565,93.23
44,0.2967506628378312,0.27670300904932976,93.26
45,0.2965455652979862,0.27482631079423747,93.28
46,0.296531652556008,0.2746491067863777,93.33
47,0.2963262226982988,0.27687618580557427,93.27
48,0.2968297880423979,0.2764223697257035,93.33
49,0.29601107289627987,0.2727822134307542,93.6
50,0.2962269469711201,0.2736422848550087,93.38
51,0.2967590366620273,0.2757156610293522,93.27
52,0.29572408774079795,0.2737047350513048,93.4
53,0.2959322148848551,0.2734381716566661,93.33
54,0.29539682906772924,0.2732292683250948,93.28
55,0.295803037485415,0.2804100436277419,92.97
56,0.29584786456981715,0.27414681083613135,93.42
57,0.29544587926583704,0.27931761883955136,93.09
58,0.2958544646286507,0.2758368170904434,93.38
59,0.2951140623403116,0.2735803346942866,93.29
60,0.29527805414327685,0.27366031385996914,93.43
61,0.2951634792953759,0.2722341814515563,93.43
62,0.29525023471475736,0.2726835175728836,93.35
63,0.29513177749548203,0.2748560417742782,93.47
64,0.2951047292739807,0.27328768605512427,93.31
65,0.29558663227825654,0.271725505487442,93.49
66,0.2946279639939992,0.27297033625800216,93.62
67,0.2947804519368783,0.2746760942632553,93.34
68,0.2951009850142595,0.27412287780683253,93.45
69,0.2946338854801003,0.2744289750781626,93.27
70,0.29511859481690694,0.27403632655250804,93.36
71,0.2945043191425848,0.274422123551365,93.35
72,0.2950427047684743,0.27345690745429546,93.51
73,0.2946486340477006,0.27418233343147097,93.47
74,0.29471857888188924,0.27522356427286243,93.42
75,0.2943438282162408,0.2734152981846501,93.46
76,0.29414625093781327,0.2744774718484923,93.48
77,0.2948378022742505,0.2721837828367948,93.53
78,0.2943505626542727,0.2729951339909237,93.31
79,0.29406626965824606,0.27488738616472214,93.46
